Open,High,Low,Close,Inflation,country,data_coverage_previous_12_months_food,total_food_price_increase_since_start_date,maximum_food_drawdown,average_monthly_food_price_correlation_between_markets,average_annual_food_price_correlation_between_markets,month,inflation_velocity,rolling_avg_3m,lag_1,lag_2,lag_3,FCAI,crisis_next_3m,inflation_sq,price_spread,close_open_ratio,inflation_volatility,lag_diff,price_vs_rolling,fcai_inflation,month_sin,month_cos,inflation_vel_sq,vulnerability_cluster
0.59,0.6,0.59,0.59,-0.33,8,73.19,195.4,-20.83,0.56,0.84,3,-1.37,0.1433333333333333,1.04,-0.28,,-0.5473333333333334,0,0.10890000000000001,0.010000000000000009,1.0,-2.3595,1.32,0.44666666666666666,0.18062000000000006,1.0,6.123233995736766e-17,1.8769000000000002,0
0.59,0.6,0.59,0.59,-0.58,8,73.19,195.4,-20.83,0.56,0.84,4,-0.2499999999999999,0.0433333333333333,-0.33,1.04,-0.28,-0.3563333333333333,0,0.3364,0.010000000000000009,1.0,-4.147,-1.37,0.5466666666666666,0.2066733333333333,0.8660254037844387,-0.4999999999999998,0.062499999999999944,0
0.59,0.6,0.59,0.6,0.84,8,73.19,195.4,-20.83,0.56,0.84,5,1.42,-0.0233333333333333,-0.58,-0.33,1.04,0.8413333333333333,0,0.7055999999999999,0.010000000000000009,1.0169491525423728,6.006,-0.24999999999999994,0.6233333333333333,0.7067199999999999,0.49999999999999994,-0.8660254037844387,2.0164,0
0.6,0.61,0.6,0.6,1.66,8,73.19,195.4,-20.83,0.56,0.84,6,0.82,0.64,0.84,-0.58,-0.33,1.2039999999999995,0,2.7556,0.010000000000000009,1.0,11.869,1.42,-0.040000000000000036,1.998639999999999,1.2246467991473532e-16,-1.0,0.6723999999999999,0
0.61,0.61,0.6,0.61,3.06,8,73.19,195.4,-20.83,0.56,0.84,7,1.4,1.8533333333333333,1.66,0.84,-0.58,2.320666666666667,0,9.3636,0.010000000000000009,1.0,21.879,0.82,-1.2433333333333332,7.101240000000001,-0.4999999999999997,-0.8660254037844388,1.9599999999999997,0
0.61,0.62,0.61,0.62,3.9,8,73.19,195.4,-20.83,0.56,0.84,8,0.8399999999999999,2.873333333333333,3.06,1.66,0.84,2.776666666666667,0,15.209999999999999,0.010000000000000009,1.0163934426229508,27.885,1.4000000000000001,-2.253333333333333,10.829,-0.8660254037844384,-0.5000000000000004,0.7055999999999998,0
0.62,0.62,0.62,0.62,5.39,8,73.19,195.4,-20.83,0.56,0.84,9,1.4899999999999998,4.116666666666666,3.9,3.06,1.66,3.965333333333333,0,29.052099999999996,0.0,1.0,38.5385,0.8399999999999999,-3.496666666666666,21.373146666666663,-1.0,-1.8369701987210297e-16,2.2200999999999995,0
0.62,0.62,0.61,0.61,3.76,8,73.19,195.4,-20.83,0.56,0.84,10,-1.63,4.35,5.39,3.9,3.06,2.261,0,14.137599999999999,0.010000000000000009,0.9838709677419355,26.884,1.4899999999999998,-3.7399999999999998,8.50136,-0.8660254037844386,0.5000000000000001,2.6569,0
0.61,0.61,0.6,0.61,3.37,8,73.19,195.4,-20.83,0.56,0.84,11,-0.3899999999999997,4.173333333333333,3.76,5.39,3.9,2.4026666666666667,0,11.356900000000001,0.010000000000000009,1.0,24.0955,-1.63,-3.563333333333333,8.096986666666668,-0.5000000000000004,0.8660254037844384,0.15209999999999976,0
0.61,0.61,0.6,0.61,4.72,8,73.19,195.4,-20.83,0.56,0.84,12,1.3499999999999996,3.95,3.37,3.76,5.39,3.555,0,22.278399999999998,0.010000000000000009,1.0,33.748,-0.3899999999999997,-3.3400000000000003,16.7796,-2.4492935982947064e-16,1.0,1.8224999999999991,0
0.62,0.62,0.6,0.6,3.65,8,73.19,195.4,-20.83,0.56,0.84,1,-1.0699999999999998,3.9133333333333336,4.72,3.37,3.76,2.286666666666666,0,13.3225,0.020000000000000018,0.9677419354838709,26.0975,1.3499999999999996,-3.3133333333333335,8.346333333333332,0.49999999999999994,0.8660254037844387,1.1448999999999996,0
0.6,0.61,0.6,0.6,2.37,8,73.19,195.4,-20.83,0.56,0.84,2,-1.2799999999999998,3.58,3.65,4.72,3.37,1.5170000000000003,0,5.6169,0.010000000000000009,1.0,16.945500000000003,-1.0699999999999998,-2.98,3.595290000000001,0.8660254037844386,0.5000000000000001,1.6383999999999994,0
0.6,0.61,0.6,0.6,2.08,8,73.19,195.4,-20.83,0.56,0.84,3,-0.29,2.7,2.37,3.65,4.72,1.493,0,4.3264000000000005,0.010000000000000009,1.0,14.872000000000002,-1.2799999999999998,-2.1,3.10544,1.0,6.123233995736766e-17,0.0841,0
0.6,0.61,0.6,0.6,1.75,8,73.19,195.4,-20.83,0.56,0.84,4,-0.33,2.0666666666666664,2.08,2.37,3.65,1.1893333333333334,0,3.0625,0.010000000000000009,1.0,12.512500000000001,-0.29000000000000004,-1.4666666666666663,2.0813333333333333,0.8660254037844387,-0.4999999999999998,0.10890000000000001,0
0.6,0.61,0.6,0.6,0.54,8,73.19,195.4,-20.83,0.56,0.84,5,-1.21,1.4566666666666668,1.75,2.08,2.37,0.1983333333333334,0,0.2916,0.010000000000000009,1.0,3.8610000000000007,-0.33000000000000007,-0.8566666666666668,0.10710000000000004,0.49999999999999994,-0.8660254037844387,1.4641,0
0.6,0.61,0.6,0.6,-0.38,8,73.19,195.4,-20.83,0.56,0.84,6,-0.92,0.6366666666666667,0.54,1.75,2.08,-0.3386666666666666,0,0.1444,0.010000000000000009,1.0,-2.717,-1.21,-0.036666666666666736,0.12869333333333333,1.2246467991473532e-16,-1.0,0.8464,0
0.6,0.6,0.6,0.6,-2.14,8,73.19,195.4,-20.83,0.56,0.84,7,-1.7600000000000002,-0.66,-0.38,0.54,1.75,-1.73,0,4.5796,0.0,1.0,-15.301000000000002,-0.92,1.26,3.7022000000000004,-0.4999999999999997,-0.8660254037844388,3.097600000000001,0
0.6,0.6,0.59,0.6,-3.3,8,73.19,195.4,-20.83,0.56,0.84,8,-1.1599999999999997,-1.94,-2.14,-0.38,0.54,-2.386,0,10.889999999999999,0.010000000000000009,1.0,-23.595,-1.7600000000000002,2.54,7.8738,-0.8660254037844384,-0.5000000000000004,1.3455999999999992,0
0.6,0.6,0.59,0.59,-3.98,8,73.19,195.4,-20.83,0.56,0.84,9,-0.6800000000000002,-3.14,-3.3,-2.14,-0.38,-2.822,0,15.8404,0.010000000000000009,0.9833333333333333,-28.457,-1.1599999999999997,3.73,11.23156,-1.0,-1.8369701987210297e-16,0.4624000000000002,0
0.59,0.6,0.59,0.6,-2.24,8,73.19,195.4,-20.83,0.56,0.84,10,1.7399999999999998,-3.1733333333333333,-3.98,-3.3,-2.14,-1.2326666666666668,0,5.017600000000001,0.010000000000000009,1.0169491525423728,-16.016000000000002,-0.6800000000000002,3.7733333333333334,2.7611733333333337,-0.8660254037844386,0.5000000000000001,3.027599999999999,0
0.6,0.6,0.59,0.6,-0.88,8,73.19,195.4,-20.83,0.56,0.84,11,1.3600000000000003,-2.3666666666666667,-2.24,-3.98,-3.3,-0.5053333333333333,0,0.7744,0.010000000000000009,1.0,-6.292000000000001,1.7399999999999998,2.966666666666667,0.44469333333333333,-0.5000000000000004,0.8660254037844384,1.8496000000000008,0
0.6,0.61,0.6,0.6,-1.94,8,73.19,195.4,-20.83,0.56,0.84,12,-1.06,-1.6866666666666668,-0.88,-2.24,-3.98,-1.6253333333333333,0,3.7636,0.010000000000000009,1.0,-13.871,1.3600000000000003,2.2866666666666666,3.1531466666666663,-2.4492935982947064e-16,1.0,1.1236000000000002,0
0.6,0.61,0.6,0.6,-0.78,8,73.19,195.4,-20.83,0.56,0.84,1,1.16,-1.2,-1.94,-0.88,-2.24,-0.282,0,0.6084,0.010000000000000009,1.0,-5.577000000000001,-1.06,1.7999999999999998,0.21996,0.49999999999999994,0.8660254037844387,1.3456,0
0.6,0.6,0.6,0.6,-0.22,8,73.19,195.4,-20.83,0.56,0.84,2,0.56,-0.98,-0.78,-1.94,-0.88,-0.138,0,0.0484,0.0,1.0,-1.5730000000000002,1.16,1.58,0.03036,0.8660254037844386,0.5000000000000001,0.31360000000000005,0
0.6,0.61,0.6,0.61,0.36,8,73.19,195.4,-20.83,0.56,0.84,3,0.58,-0.2133333333333333,-0.22,-0.78,-1.94,0.3113333333333333,0,0.1296,0.010000000000000009,1.0166666666666666,2.574,0.56,0.8233333333333333,0.11207999999999999,1.0,6.123233995736766e-17,0.3364,0
0.61,0.61,0.6,0.6,0.09,8,73.19,195.4,-20.83,0.56,0.84,4,-0.27,0.0766666666666666,0.36,-0.22,-0.78,-0.0206666666666666,0,0.0081,0.010000000000000009,0.9836065573770492,0.6435,0.58,0.5233333333333334,-0.001859999999999994,0.8660254037844387,-0.4999999999999998,0.0729,0
0.6,0.61,0.6,0.6,-0.09,8,73.19,195.4,-20.83,0.56,0.84,5,-0.18,0.12,0.09,0.36,-0.22,-0.075,0,0.0081,0.010000000000000009,1.0,-0.6435,-0.27,0.48,0.00675,0.49999999999999994,-0.8660254037844387,0.0324,0
0.6,0.61,0.6,0.6,-0.47,8,73.19,195.4,-20.83,0.56,0.84,6,-0.38,-0.1566666666666666,-0.09,0.09,0.36,-0.3803333333333333,0,0.22089999999999999,0.010000000000000009,1.0,-3.3605,-0.18,0.7566666666666666,0.17875666666666665,1.2246467991473532e-16,-1.0,0.1444,0
0.6,0.6,0.59,0.6,0.8,8,73.19,195.4,-20.83,0.56,0.84,7,1.27,0.08,-0.47,-0.09,0.09,0.797,0,0.6400000000000001,0.010000000000000009,1.0,5.720000000000001,-0.38,0.52,0.6376000000000001,-0.4999999999999997,-0.8660254037844388,1.6129,0
0.6,0.61,0.6,0.6,1.45,8,73.19,195.4,-20.83,0.56,0.84,8,0.6499999999999999,0.5933333333333334,0.8,-0.47,-0.09,1.0386666666666666,0,2.1025,0.010000000000000009,1.0,10.3675,1.27,0.006666666666666599,1.5060666666666667,-0.8660254037844384,-0.5000000000000004,0.4224999999999999,0
0.61,0.61,0.6,0.61,2.39,8,73.19,195.4,-20.83,0.56,0.84,9,0.9400000000000002,1.5466666666666669,1.45,0.8,-0.47,1.7863333333333336,0,5.7121,0.010000000000000009,1.0,17.088500000000003,0.6499999999999999,-0.9366666666666669,4.269336666666668,-1.0,-1.8369701987210297e-16,0.8836000000000003,0
0.61,0.61,0.6,0.6,1.52,8,73.19,195.4,-20.83,0.56,0.84,10,-0.8700000000000001,1.7866666666666668,2.39,1.45,0.8,0.8563333333333334,0,2.3104,0.010000000000000009,0.9836065573770492,10.868,0.9400000000000002,-1.186666666666667,1.3016266666666667,-0.8660254037844386,0.5000000000000001,0.7569000000000002,0
0.6,0.61,0.6,0.6,0.44,8,73.19,195.4,-20.83,0.56,0.84,11,-1.08,1.4500000000000002,1.52,2.39,1.45,0.186,0,0.1936,0.010000000000000009,1.0,3.1460000000000004,-0.8700000000000001,-0.8500000000000002,0.08184,-0.5000000000000004,0.8660254037844384,1.1664,0
0.6,0.61,0.6,0.61,0.79,8,73.19,195.4,-20.83,0.56,0.84,12,0.35,0.9166666666666666,0.44,1.52,2.39,0.6833333333333333,0,0.6241000000000001,0.010000000000000009,1.0166666666666666,5.6485,-1.08,-0.30666666666666664,0.5398333333333334,-2.4492935982947064e-16,1.0,0.12249999999999998,0
0.61,0.61,0.6,0.6,0.53,8,73.19,195.4,-20.83,0.56,0.84,1,-0.26,0.5866666666666667,0.79,0.44,1.52,0.3043333333333333,0,0.28090000000000004,0.010000000000000009,0.9836065573770492,3.7895000000000003,0.35000000000000003,0.013333333333333308,0.16129666666666664,0.49999999999999994,0.8660254037844387,0.06760000000000001,0
0.6,0.61,0.6,0.61,1.3,8,73.19,195.4,-20.83,0.56,0.84,2,0.77,0.8733333333333334,0.53,0.79,0.44,1.0556666666666668,0,1.6900000000000002,0.010000000000000009,1.0166666666666666,9.295,-0.26,-0.2633333333333334,1.3723666666666667,0.8660254037844386,0.5000000000000001,0.5929,0
0.61,0.62,0.61,0.61,1.47,8,73.19,195.4,-20.83,0.56,0.84,3,0.1699999999999999,1.1,1.3,0.53,0.79,1.0059999999999998,0,2.1609,0.010000000000000009,1.0,10.5105,0.77,-0.4900000000000001,1.4788199999999996,1.0,6.123233995736766e-17,0.028899999999999967,0
0.62,0.62,0.61,0.61,1.86,8,73.19,195.4,-20.83,0.56,0.84,4,0.3900000000000001,1.5433333333333332,1.47,1.3,0.53,1.3556666666666668,0,3.4596000000000005,0.010000000000000009,0.9838709677419355,13.299000000000001,0.16999999999999993,-0.9333333333333332,2.5215400000000003,0.8660254037844387,-0.4999999999999998,0.1521000000000001,0
0.62,0.62,0.61,0.61,2.02,8,73.19,195.4,-20.83,0.56,0.84,5,0.1599999999999999,1.7833333333333332,1.86,1.47,1.3,1.4146666666666667,0,4.0804,0.010000000000000009,0.9838709677419355,14.443000000000001,0.3900000000000001,-1.1733333333333333,2.857626666666667,0.49999999999999994,-0.8660254037844387,0.025599999999999967,0
0.61,0.62,0.61,0.61,2.27,8,73.19,195.4,-20.83,0.56,0.84,6,0.25,2.0500000000000003,2.02,1.86,1.47,1.62,0,5.1529,0.010000000000000009,1.0,16.2305,0.15999999999999992,-1.4400000000000004,3.6774000000000004,1.2246467991473532e-16,-1.0,0.0625,0
0.61,0.61,0.61,0.61,1.43,8,73.19,195.4,-20.83,0.56,0.84,7,-0.8400000000000001,1.9066666666666665,2.27,2.02,1.86,0.8443333333333333,0,2.0448999999999997,0.0,1.0,10.2245,0.25,-1.2966666666666664,1.2073966666666665,-0.4999999999999997,-0.8660254037844388,0.7056000000000001,0
0.61,0.61,0.61,0.61,1.38,8,73.19,195.4,-20.83,0.56,0.84,8,-0.05,1.6933333333333334,1.43,2.27,2.02,1.0136666666666665,0,1.9043999999999996,0.0,1.0,9.866999999999999,-0.8400000000000001,-1.0833333333333335,1.3988599999999995,-0.8660254037844384,-0.5000000000000004,0.0025000000000000005,0
0.61,0.62,0.61,0.62,1.35,8,73.19,195.4,-20.83,0.56,0.84,9,-0.0299999999999998,1.3866666666666667,1.38,1.43,2.27,0.9433333333333336,0,1.8225000000000002,0.010000000000000009,1.0163934426229508,9.652500000000002,-0.050000000000000044,-0.7666666666666667,1.2735000000000005,-1.0,-1.8369701987210297e-16,0.000899999999999988,0
0.62,0.62,0.61,0.61,1.55,8,73.19,195.4,-20.83,0.56,0.84,10,0.1999999999999999,1.4266666666666667,1.35,1.38,1.43,1.1203333333333334,0,2.4025000000000003,0.010000000000000009,0.9838709677419355,11.082500000000001,-0.029999999999999805,-0.8166666666666668,1.736516666666667,-0.8660254037844386,0.5000000000000001,0.03999999999999996,0
0.61,0.62,0.61,0.62,1.98,8,73.19,195.4,-20.83,0.56,0.84,11,0.4299999999999999,1.626666666666667,1.55,1.35,1.38,1.4443333333333337,0,3.9204,0.010000000000000009,1.0163934426229508,14.157,0.19999999999999996,-1.0066666666666668,2.8597800000000007,-0.5000000000000004,0.8660254037844384,0.1848999999999999,0
0.62,0.62,0.61,0.62,1.85,8,73.19,195.4,-20.83,0.56,0.84,12,-0.1299999999999999,1.7933333333333332,1.98,1.55,1.35,1.2446666666666668,0,3.4225000000000003,0.010000000000000009,1.0,13.227500000000001,0.42999999999999994,-1.1733333333333333,2.3026333333333335,-2.4492935982947064e-16,1.0,0.01689999999999997,0
0.62,0.62,0.61,0.61,1.92,8,73.19,195.4,-20.83,0.56,0.84,1,0.0699999999999998,1.9166666666666667,1.85,1.98,1.55,1.3643333333333332,0,3.6864,0.010000000000000009,0.9838709677419355,13.728,-0.1299999999999999,-1.3066666666666666,2.6195199999999996,0.49999999999999994,0.8660254037844387,0.004899999999999972,0
0.61,0.62,0.61,0.62,0.66,8,73.19,195.4,-20.83,0.56,0.84,2,-1.2599999999999998,1.4766666666666666,1.92,1.85,1.98,0.2473333333333334,0,0.43560000000000004,0.010000000000000009,1.0163934426229508,4.719,0.06999999999999984,-0.8566666666666666,0.16324000000000005,0.8660254037844386,0.5000000000000001,1.5875999999999995,0
0.62,0.62,0.61,0.62,0.41,8,73.19,195.4,-20.83,0.56,0.84,3,-0.25,0.9966666666666666,0.66,1.92,1.85,0.3293333333333333,0,0.16809999999999997,0.010000000000000009,1.0,2.9314999999999998,-1.2599999999999998,-0.3766666666666666,0.13502666666666666,1.0,6.123233995736766e-17,0.0625,0
0.62,0.62,0.61,0.61,-0.46,8,73.19,195.4,-20.83,0.56,0.84,4,-0.87,0.2033333333333333,0.41,0.66,1.92,-0.4503333333333333,0,0.2116,0.010000000000000009,0.9838709677419355,-3.289,-0.25000000000000006,0.4066666666666667,0.20715333333333333,0.8660254037844387,-0.4999999999999998,0.7569,0
0.61,0.61,0.61,0.61,-0.47,8,73.19,195.4,-20.83,0.56,0.84,5,-0.0099999999999999,-0.1733333333333333,-0.46,0.41,0.66,-0.2726666666666666,0,0.22089999999999999,0.0,1.0,-3.3605,-0.87,0.7833333333333333,0.1281533333333333,0.49999999999999994,-0.8660254037844387,9.999999999999799e-05,0
0.61,0.62,0.61,0.62,0.84,8,73.19,195.4,-20.83,0.56,0.84,6,1.31,-0.0299999999999999,-0.47,-0.46,0.41,0.8069999999999999,0,0.7055999999999999,0.010000000000000009,1.0163934426229508,6.006,-0.009999999999999953,0.6499999999999999,0.6778799999999999,1.2246467991473532e-16,-1.0,1.7161000000000002,0
0.62,0.62,0.61,0.62,2.07,8,73.19,195.4,-20.83,0.56,0.84,7,1.23,0.8133333333333334,0.84,-0.47,-0.46,1.5666666666666669,0,4.2848999999999995,0.010000000000000009,1.0,14.8005,1.31,-0.19333333333333336,3.2430000000000003,-0.4999999999999997,-0.8660254037844388,1.5129,0
0.63,0.63,0.62,0.63,2.34,8,73.19,195.4,-20.83,0.56,0.84,8,0.27,1.75,2.07,0.84,-0.47,1.601,0,5.475599999999999,0.010000000000000009,1.0,16.730999999999998,1.23,-1.12,3.7463399999999996,-0.8660254037844384,-0.5000000000000004,0.0729,0
0.63,0.63,0.63,0.63,2.07,8,73.19,195.4,-20.83,0.56,0.84,9,-0.27,2.16,2.34,2.07,0.84,1.386,0,4.2848999999999995,0.0,1.0,14.8005,0.27,-1.5300000000000002,2.8690199999999995,-1.0,-1.8369701987210297e-16,0.0729,0
0.63,0.63,0.63,0.63,2.64,8,73.19,195.4,-20.83,0.56,0.84,10,0.5700000000000003,2.35,2.07,2.34,2.07,1.961,0,6.969600000000001,0.0,1.0,18.876,-0.27,-1.7200000000000002,5.177040000000001,-0.8660254037844386,0.5000000000000001,0.3249000000000003,0
0.63,0.63,0.63,0.63,2.31,8,73.19,195.4,-20.83,0.56,0.84,11,-0.33,2.34,2.64,2.07,2.34,1.524,0,5.3361,0.0,1.0,16.5165,0.5700000000000003,-1.71,3.5204400000000002,-0.5000000000000004,0.8660254037844384,0.10890000000000001,0
0.63,0.63,0.63,0.63,2.81,8,73.19,195.4,-20.83,0.56,0.84,12,0.5,2.5866666666666664,2.31,2.64,2.07,2.0723333333333334,0,7.896100000000001,0.0,1.0,20.0915,-0.33000000000000007,-1.9566666666666666,5.8232566666666665,-2.4492935982947064e-16,1.0,0.25,0
0.64,0.64,0.63,0.63,2.6,8,73.19,195.4,-20.83,0.56,0.84,1,-0.2099999999999999,2.5733333333333337,2.81,2.31,2.64,1.751666666666667,0,6.760000000000001,0.010000000000000009,0.984375,18.59,0.5,-1.9433333333333338,4.554333333333334,0.49999999999999994,0.8660254037844387,0.04409999999999996,0
0.63,0.64,0.63,0.64,3.43,8,73.19,195.4,-20.83,0.56,0.84,2,0.8300000000000001,2.9466666666666668,2.6,2.81,2.31,2.553333333333333,0,11.7649,0.010000000000000009,1.0158730158730158,24.524500000000003,-0.20999999999999996,-2.3066666666666666,8.757933333333332,0.8660254037844386,0.5000000000000001,0.6889000000000001,0
0.64,0.64,0.63,0.64,3.11,8,73.19,195.4,-20.83,0.56,0.84,3,-0.3200000000000003,3.046666666666667,3.43,2.6,2.81,2.0683333333333334,0,9.672099999999999,0.010000000000000009,1.0,22.2365,0.8300000000000001,-2.4066666666666667,6.432516666666666,1.0,6.123233995736766e-17,0.10240000000000019,0
0.64,0.64,0.63,0.64,3.88,8,73.19,195.4,-20.83,0.56,0.84,4,0.77,3.473333333333333,3.11,3.43,2.6,2.8656666666666664,0,15.0544,0.010000000000000009,1.0,27.742,-0.3200000000000003,-2.833333333333333,11.118786666666665,0.8660254037844387,-0.4999999999999998,0.5929,0
0.64,0.64,0.63,0.63,3.43,8,73.19,195.4,-20.83,0.56,0.84,5,-0.4499999999999997,3.473333333333333,3.88,3.11,3.43,2.2746666666666666,0,11.7649,0.010000000000000009,0.984375,24.524500000000003,0.77,-2.8433333333333333,7.802106666666667,0.49999999999999994,-0.8660254037844387,0.2024999999999997,0
0.63,0.64,0.63,0.64,4.17,8,73.19,195.4,-20.83,0.56,0.84,6,0.7399999999999998,3.826666666666666,3.43,3.88,3.11,3.0723333333333334,0,17.3889,0.010000000000000009,1.0158730158730158,29.8155,-0.44999999999999973,-3.186666666666666,12.81163,1.2246467991473532e-16,-1.0,0.5475999999999996,0
0.65,0.65,0.64,0.65,4.8,8,73.19,195.4,-20.83,0.56,0.84,7,0.6299999999999999,4.133333333333333,4.17,3.43,3.88,3.415666666666666,0,23.04,0.010000000000000009,1.0,34.32,0.7399999999999998,-3.483333333333333,16.395199999999996,-0.4999999999999997,-0.8660254037844388,0.39689999999999986,0
0.66,0.66,0.65,0.65,4.44,8,73.19,195.4,-20.83,0.56,0.84,8,-0.3599999999999994,4.47,4.8,4.17,3.43,3.0060000000000007,0,19.713600000000003,0.010000000000000009,0.9848484848484849,31.746000000000006,0.6299999999999999,-3.82,13.346640000000004,-0.8660254037844384,-0.5000000000000004,0.12959999999999955,0
0.66,0.67,0.65,0.67,6.34,8,73.19,195.4,-20.83,0.56,0.84,9,1.8999999999999997,5.193333333333333,4.44,4.8,4.17,4.778666666666666,0,40.1956,0.020000000000000018,1.0151515151515151,45.331,-0.35999999999999943,-4.523333333333333,30.296746666666664,-1.0,-1.8369701987210297e-16,3.609999999999999,0
0.67,0.7,0.67,0.7,10.46,8,73.19,195.4,-20.83,0.56,0.84,10,4.120000000000001,7.080000000000001,6.34,4.44,4.8,7.8820000000000014,0,109.41160000000002,0.029999999999999916,1.044776119402985,74.78900000000002,1.8999999999999995,-6.380000000000001,82.44572000000002,-0.8660254037844386,0.5000000000000001,16.97440000000001,0
0.71,0.72,0.68,0.68,7.78,8,73.19,195.4,-20.83,0.56,0.84,11,-2.6800000000000006,8.193333333333333,10.46,6.34,4.44,4.724666666666667,0,60.528400000000005,0.039999999999999925,0.9577464788732396,55.627,4.120000000000001,-7.513333333333334,36.75790666666667,-0.5000000000000004,0.8660254037844384,7.182400000000003,0
0.68,0.69,0.67,0.68,7.46,8,73.19,195.4,-20.83,0.56,0.84,12,-0.3200000000000003,8.566666666666668,7.78,10.46,6.34,5.347333333333333,0,55.6516,0.019999999999999907,1.0,53.339000000000006,-2.6800000000000006,-7.8866666666666685,39.891106666666666,-2.4492935982947064e-16,1.0,0.10240000000000019,0
0.68,0.69,0.67,0.68,8.09,8,73.19,195.4,-20.83,0.56,0.84,1,0.6299999999999999,7.776666666666666,7.46,7.78,10.46,5.789333333333333,0,65.4481,0.019999999999999907,1.0,57.8435,-0.3200000000000003,-7.096666666666667,46.83570666666667,0.49999999999999994,0.8660254037844387,0.39689999999999986,0
0.68,0.69,0.67,0.68,7.38,8,73.19,195.4,-20.83,0.56,0.84,2,-0.71,7.643333333333333,8.09,7.46,7.78,5.0056666666666665,0,54.4644,0.019999999999999907,1.0,52.767,0.6299999999999999,-6.963333333333333,36.94182,0.8660254037844386,0.5000000000000001,0.5041,0
0.69,0.7,0.68,0.69,8.92,8,73.19,195.4,-20.83,0.56,0.84,3,1.54,8.13,7.38,8.09,7.46,6.548,0,79.5664,0.019999999999999907,1.0,63.778000000000006,-0.71,-7.440000000000001,58.40816,1.0,6.123233995736766e-17,2.3716,0
0.7,0.7,0.69,0.69,8.74,8,73.19,195.4,-20.83,0.56,0.84,4,-0.1799999999999997,8.346666666666666,8.92,7.38,8.09,5.985333333333333,0,76.3876,0.010000000000000009,0.9857142857142857,62.49100000000001,1.54,-7.656666666666666,52.31181333333333,0.8660254037844387,-0.4999999999999998,0.03239999999999989,0
0.69,0.7,0.69,0.7,9.92,8,73.19,195.4,-20.83,0.56,0.84,5,1.1799999999999995,9.193333333333332,8.74,8.92,7.38,7.152666666666667,0,98.4064,0.010000000000000009,1.0144927536231885,70.928,-0.17999999999999972,-8.493333333333332,70.95445333333333,0.49999999999999994,-0.8660254037844387,1.3923999999999987,0
0.7,0.71,0.69,0.71,10.09,8,73.19,195.4,-20.83,0.56,0.84,6,0.1699999999999999,9.583333333333334,9.92,8.74,8.92,7.012666666666667,0,101.8081,0.020000000000000018,1.0142857142857142,72.1435,1.1799999999999997,-8.873333333333335,70.75780666666667,1.2246467991473532e-16,-1.0,0.028899999999999967,0
0.71,0.72,0.71,0.71,8.53,8,73.19,195.4,-20.83,0.56,0.84,7,-1.5600000000000005,9.513333333333332,10.09,9.92,8.74,5.699666666666666,0,72.76089999999999,0.010000000000000009,1.0,60.9895,0.16999999999999993,-8.803333333333331,48.618156666666664,-0.4999999999999997,-0.8660254037844388,2.4336000000000015,0
0.71,0.72,0.71,0.71,8.89,8,73.19,195.4,-20.83,0.56,0.84,8,0.3600000000000012,9.17,8.53,10.09,9.92,6.3870000000000005,0,79.03210000000001,0.010000000000000009,1.0,63.563500000000005,-1.5600000000000005,-8.46,56.78043000000001,-0.8660254037844384,-0.5000000000000004,0.12960000000000088,0
0.72,0.73,0.71,0.73,9.27,8,73.19,195.4,-20.83,0.56,0.84,9,0.379999999999999,8.896666666666667,8.89,8.53,10.09,6.528333333333333,0,85.93289999999999,0.020000000000000018,1.0138888888888888,66.2805,0.3600000000000012,-8.166666666666666,60.517649999999996,-1.0,-1.8369701987210297e-16,0.14439999999999925,0
0.74,0.74,0.73,0.74,6.46,8,73.19,195.4,-20.83,0.56,0.84,10,-2.81,8.206666666666665,9.27,8.89,8.53,4.028333333333333,0,41.7316,0.010000000000000009,1.0,46.189,0.379999999999999,-7.466666666666665,26.023033333333334,-0.8660254037844386,0.5000000000000001,7.896100000000001,0
